diffClass [hash=57198ab, filename=.gitignore, changedLines=4, count=6, max=6]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=23, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=24, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=25, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=26, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=27, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=28, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=29, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=30, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=31, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=32, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=33, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=34, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=35, count=1, max=1]
diffClass [hash=b09f20c, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorAdvice.java, changedLines=36, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=1, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=2, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=3, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=4, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=5, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=6, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=7, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=8, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=9, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=10, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=11, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=12, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=13, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=14, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=15, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=16, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=17, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=18, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=19, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=20, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=21, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=22, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=23, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=24, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=25, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=26, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=27, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=28, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=29, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=30, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=31, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=32, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=33, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=34, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=35, count=1, max=1]
diffClass [hash=8d6403d, filename=src/main/java/com/corundumstudio/socketio/parser/ErrorReason.java, changedLines=36, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=1, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=2, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=3, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=4, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=5, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=6, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=7, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=8, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=9, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=10, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=11, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=12, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=13, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=14, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=15, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=16, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=17, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=18, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=19, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=20, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=21, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=22, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=23, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=24, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=25, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=26, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=27, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=28, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=29, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=30, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=31, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=32, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=33, count=1, max=1]
diffClass [hash=0743126, filename=src/main/java/com/corundumstudio/socketio/parser/Event.java, changedLines=34, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=1, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=2, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=3, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=4, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=5, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=6, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=7, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=8, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=9, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=10, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=11, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=12, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=13, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=14, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=15, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=16, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=17, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=18, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=19, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=20, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=21, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=22, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=23, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=24, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=25, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=26, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=27, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=28, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=29, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=30, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=31, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=32, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=33, count=1, max=1]
diffClass [hash=0b67fef, filename=src/main/java/com/corundumstudio/socketio/parser/Packet.java, changedLines=34, count=1, max=1]
